time_sec,ppg_signal,subject_id,heart_rate_bpm
0.46437149719775817,0.5347658647666899,0,60
0.47237790232185745,0.5548831911994014,0,60
0.4803843074459567,0.5452044552172048,0,60
0.488390712570056,0.5322974334681941,0,60
0.4963971176941553,0.5221463208663405,0,60
0.5044035228182546,0.5081619638322162,0,60
0.5124099279423538,0.49817409740547497,0,60
0.5204163330664531,0.4953478555019125,0,60
0.5284227381905524,0.5026076188168949,0,60
0.5364291433146516,0.43158061231844946,0,60
0.544435548438751,0.46576272906609884,0,60
0.5524419535628502,0.41972818664771294,0,60
0.5604483586869495,0.39114110171737776,0,60
0.5684547638110488,0.3930318236537321,0,60
0.5764611689351481,0.4179100958344071,0,60
0.5844675740592473,0.3557136369293936,0,60
0.5924739791833467,0.363475110274829,0,60
0.6004803843074459,0.3566728965579601,0,60
0.6084867894315452,0.34582280291408435,0,60
0.6164931945556444,0.38400742919165337,0,60
0.6244995996797438,0.3030063138553325,0,60
0.632506004803843,0.27802602601307425,0,60
0.6405124099279423,0.2952820757571856,0,60
0.6485188150520416,0.28107990556485046,0,60
0.6565252201761409,0.2690959730129005,0,60
0.6645316253002401,0.25716036174824225,0,60
0.6725380304243395,0.2504506355997933,0,60
0.6805444355484387,0.2241760860023583,0,60
0.688550840672538,0.1901245775250886,0,60
0.6965572457966372,0.16845154908896673,0,60
0.7045636509207366,0.16616336538181853,0,60
0.7125700560448358,0.1301641218710874,0,60
0.7205764611689351,0.13472651788694467,0,60
0.7285828662930344,0.07073162501636945,0,60
0.7365892714171337,0.08082051882976463,0,60
0.7445956765412329,0.07809626158931454,0,60
0.7526020816653323,0.07863837371343821,0,60
0.7606084867894315,0.026832503693091293,0,60
0.7686148919135307,-0.005384772062233749,0,60
0.77662129703763,0.030616620543636397,0,60
0.7846277021617293,0.02190431211118381,0,60
0.7926341072858286,-0.03313474360846118,0,60
0.8006405124099278,-0.004410780766179156,0,60
0.8086469175340272,0.020882816260435012,0,60
0.8166533226581264,-0.021609759082255573,0,60
0.8246597277822257,0.034195435363002784,0,60
0.832666132906325,0.025563312402622947,0,60
0.8406725380304243,0.016920410026393606,0,60
0.8486789431545235,-0.008654589925344274,0,60
0.8566853482786229,0.02519518014797843,0,60
0.8646917534027221,0.03053929440564193,0,60
0.8726981585268214,0.013815377938521521,0,60
0.8807045636509206,0.07616079399576815,0,60
0.88871096877502,0.10664177054604256,0,60
0.8967173738991192,0.13186011053797048,0,60
0.9047237790232185,0.12288274629894418,0,60
0.9127301841473178,0.13895621376024922,0,60
0.9207365892714171,0.16356900442407765,0,60
0.9287429943955163,0.17964681841715952,0,60
0.9367493995196157,0.23672291215216051,0,60
0.9447558046437149,0.28190107199958925,0,60
0.9527622097678142,0.29726612691350607,0,60
0.9607686148919135,0.3249251743627275,0,60
0.9687750200160128,0.3813468121297699,0,60
0.976781425140112,0.38125033858797935,0,60
0.9847878302642114,0.4190639593369843,0,60
0.9927942353883106,0.46097934479773695,0,60
1.00080064051241,0.5097869881827557,0,60
1.0088070456365092,0.5471721534612036,0,60
1.0168134507606084,0.5592857719029224,0,60
1.0248198558847077,0.5989747100789645,0,60
1.032826261008807,0.6690285717578974,0,60
1.0408326661329061,0.6283374949848668,0,60
1.0488390712570055,0.7469082555938541,0,60
1.0568454763811048,0.7607596528149522,0,60
1.0648518815052042,0.7579976703447724,0,60
1.0728582866293033,0.7886822727672416,0,60
1.0808646917534026,0.8289909384305586,0,60
1.088871096877502,0.8705792951462402,0,60
1.0968775020016013,0.8339893474774515,0,60
1.1048839071257004,0.8974443436754949,0,60
1.1128903122497997,0.9424110195136028,0,60
1.120896717373899,0.976619707424084,0,60
1.1289031224979984,0.9760279367991556,0,60
1.1369095276220975,0.9712253391442062,0,60
1.1449159327461969,0.9769838095776869,0,60
1.1529223378702962,0.9844747806363732,0,60
1.1609287429943955,1.0076284775986297,0,60
1.1689351481184946,1.0119347441634337,0,60
1.176941553242594,1.002549494646235,0,60
1.1849479583666933,1.0066369015753729,0,60
1.1929543634907926,1.0074743320113382,0,60
1.2009607686148918,1.0073994276760647,0,60
1.208967173738991,0.9643251285895285,0,60
1.2169735788630904,0.9664326602800417,0,60
1.2249799839871898,0.9638063368453869,0,60
1.2329863891112889,0.9646245451961512,0,60
1.2409927942353882,0.946719522078465,0,60
1.2489991993594876,0.9287167191021642,0,60
1.257005604483587,0.9272418473932259,0,60
1.265012009607686,0.8559391630101522,0,60
1.2730184147317853,0.8951493167914625,0,60
1.2810248198558847,0.8992996365941587,0,60
1.2890312249799838,0.8612430730460123,0,60
1.2970376301040831,0.8632624177540832,0,60
1.3050440352281825,0.8294056571347433,0,60
1.3130504403522818,0.8133916819854865,0,60
1.321056845476381,0.780121326499606,0,60
1.3290632506004803,0.8005116387506214,0,60
1.3370696557245796,0.7251795791752537,0,60
1.345076060848679,0.771594202753427,0,60
1.353082465972778,0.7249983955978871,0,60
1.3610888710968774,0.6946443875744173,0,60
1.3690952762209767,0.662846877713846,0,60
1.377101681345076,0.6472674230807685,0,60
1.3851080864691752,0.6565694523095987,0,60
1.3931144915932745,0.691374872670943,0,60
1.4011208967173738,0.6115921774197152,0,60
1.4091273018414732,0.6118979989847952,0,60
1.4171337069655723,0.6111537112847186,0,60
1.4251401120896716,0.5894176381280914,0,60
1.433146517213771,0.5926342283006628,0,60
1.4411529223378703,0.5654650070636048,0,60
1.4491593274619694,0.5556141961001094,0,60
1.4571657325860687,0.5719201639654591,0,60
1.465172137710168,0.5388831086222107,0,60
1.4731785428342674,0.5387710976024151,0,60
1.4811849479583665,0.5050236714465554,0,60
1.4891913530824659,0.4982433332412967,0,60
1.4971977582065652,0.5026360048330853,0,60
1.5052041633306645,0.4756003276637389,0,60
1.5132105684547636,0.4781724927814834,0,60
1.521216973578863,0.4892192081897678,0,60
1.5292233787029623,0.5001080646760702,0,60
1.5372297838270614,0.4768815369826441,0,60
1.5452361889511608,0.4329092968067611,0,60
1.55324259407526,0.4506086089962657,0,60
1.5612489991993594,0.4453223255552716,0,60
1.5692554043234586,0.4310274127741,0,60
1.577261809447558,0.4034588438199123,0,60
1.5852682145716572,0.3886781852444438,0,60
1.5932746196957566,0.38203034988101564,0,60
1.6012810248198557,0.3182720758869746,0,60
1.609287429943955,0.3554478678953075,0,60
1.6172938350680544,0.3234886180943861,0,60
1.6253002401921537,0.30633354066307605,0,60
1.6333066453162528,0.3039479178456639,0,60
1.6413130504403521,0.31563178857424024,0,60
1.6493194555644515,0.2730824419645184,0,60
1.6573258606885508,0.25836180790203045,0,60
1.66533226581265,0.22840176526126293,0,60
1.6733386709367493,0.22417728277395063,0,60
1.6813450760608486,0.1994890584886137,0,60
1.689351481184948,0.18408216482412196,0,60
1.697357886309047,0.15957722020003348,0,60
1.7053642914331464,0.15357548412583732,0,60
1.7133706965572457,0.1619568927675353,0,60
1.721377101681345,0.09069341914396059,0,60
1.7293835068054442,0.0956784556897065,0,60
1.7373899119295435,0.10199134755152495,0,60
1.7453963170536428,0.061879109814646435,0,60
1.7534027221777422,0.027118956914313746,0,60
1.7614091273018413,0.0547539498776288,0,60
1.7694155324259406,0.024788750058784163,0,60
1.77742193755004,0.02942201836366319,0,60
1.7854283426741393,0.03262850210979291,0,60
1.7934347477982384,-0.0008864445341799001,0,60
1.8014411529223378,-0.02363867011627894,0,60
1.809447558046437,0.02816028453330231,0,60
1.8174539631705362,0.03708044835230431,0,60
1.8254603682946355,0.004961203270052059,0,60
1.8334667734187349,0.014043097058847702,0,60
1.8414731785428342,0.00930188378529661,0,60
1.8494795836669333,-0.004228497086278232,0,60
1.8574859887910327,-0.001855108339171789,0,60
1.865492393915132,0.04623297900931621,0,60
1.8734987990392313,0.04191349861208775,0,60
1.8815052041633304,0.06223110291216548,0,60
1.8895116092874298,0.06579580676504507,0,60
1.8975180144115291,0.09566436722670886,0,60
1.9055244195356285,0.1547810089645012,0,60
1.9135308246597276,0.14861941441800122,0,60
1.921537229783827,0.15064522646028694,0,60
1.9295436349079262,0.21926818679197485,0,60
1.9375500400320256,0.21776474385701344,0,60
1.9455564451561247,0.3054436321673583,0,60
1.953562850280224,0.2980603577077109,0,60
1.9615692554043234,0.32468730634191034,0,60
1.9695756605284227,0.37390810338883307,0,60
1.9775820656525218,0.40457407844588755,0,60
1.9855884707766212,0.46215756286307047,0,60
1.9935948759007205,0.4918073732040242,0,60
2.00160128102482,0.5008450447644229,0,60
2.009607686148919,0.515187106742586,0,60
2.0176140912730185,0.5515451732611141,0,60
2.0256204963971176,0.6298056638521667,0,60
2.0336269015212167,0.6442274362019937,0,60
2.0416333066453163,0.6950251063611951,0,60
2.0496397117694154,0.701107226663224,0,60
2.0576461168935145,0.7202499021789299,0,60
2.065652522017614,0.780187534158854,0,60
2.073658927141713,0.815191010255901,0,60
2.0816653322658123,0.8430957946093143,0,60
2.089671737389912,0.8299269154723081,0,60
2.097678142514011,0.9199226226887433,0,60
2.1056845476381105,0.8829917446070863,0,60
2.1136909527622096,0.9056509971610195,0,60
2.1216973578863088,0.9335895579070279,0,60
2.1297037630104083,0.9707565864806453,0,60
2.1377101681345074,0.9765147317221065,0,60
2.1457165732586065,0.9815576606951664,0,60
2.153722978382706,0.9807716800707788,0,60
2.161729383506805,1.0027578178404961,0,60
2.1697357886309048,1.0129509821400275,0,60
2.177742193755004,1.0185688625769094,0,60
2.185748598879103,0.9805395260995804,0,60
2.1937550040032026,1.0099350194543373,0,60
2.2017614091273017,0.9958570347572391,0,60
2.209767814251401,1.0024980250377178,0,60
2.2177742193755003,0.9769654337422683,0,60
2.2257806244995995,1.0128369177557226,0,60
2.233787029623699,0.9651909688886342,0,60
2.241793434747798,0.9427439852087652,0,60
2.2497998398718972,0.9122162943843027,0,60
2.257806244995997,0.895760268945262,0,60
2.265812650120096,0.9198731029704219,0,60
2.273819055244195,0.9013276139736194,0,60
2.2818254603682946,0.8732383691413041,0,60
2.2898318654923937,0.8436593446994892,0,60
2.2978382706164933,0.8424447690215762,0,60
2.3058446757405924,0.8183648153008617,0,60
2.3138510808646915,0.8276902167351784,0,60
2.321857485988791,0.7932487824379691,0,60
2.32986389111289,0.7764951411971796,0,60
2.3378702962369893,0.7545859161890894,0,60
2.345876701361089,0.7383586118590697,0,60
2.353883106485188,0.6995742968267656,0,60
2.361889511609287,0.722104653691981,0,60
2.3698959167333866,0.6789577012993486,0,60
2.3779023218574857,0.6450075854611446,0,60
2.3859087269815853,0.6745073054596582,0,60
2.3939151321056844,0.6557953579778515,0,60
2.4019215372297835,0.5948962380797761,0,60
2.409927942353883,0.6127405267051784,0,60
2.417934347477982,0.6012745052687516,0,60
2.4259407526020813,0.6021279806165802,0,60
2.433947157726181,0.5787384160844882,0,60
2.44195356285028,0.5947700546984498,0,60
2.4499599679743795,0.5366934951713731,0,60
2.4579663730984787,0.544448611240449,0,60
2.4659727782225778,0.5635999668143881,0,60
2.4739791833466773,0.5571184987558904,0,60
2.4819855884707764,0.49932486014658944,0,60
2.4899919935948756,0.5356507228954903,0,60
2.497998398718975,0.5264006225092511,0,60
2.5060048038430742,0.5064501604683905,0,60
2.514011208967174,0.45085458633628767,0,60
2.522017614091273,0.469829817888897,0,60
2.530024019215372,0.4512376935678392,0,60
2.5380304243394716,0.4582035658501091,0,60
2.5460368294635707,0.4525563145619869,0,60
2.55404323458767,0.42253095745369135,0,60
2.5620496397117694,0.42024301845219014,0,60
2.5700560448358685,0.4479286308098856,0,60
2.5780624499599676,0.42483757551362306,0,60
2.586068855084067,0.39060624818737527,0,60
2.5940752602081663,0.38160070620009356,0,60
2.602081665332266,0.36719148636377946,0,60
2.610088070456365,0.3625871027070787,0,60
2.618094475580464,0.32871624714477793,0,60
2.6261008807045636,0.30535238354444355,0,60
2.6341072858286627,0.2837672138927863,0,60
2.642113690952762,0.2859934928799602,0,60
2.6501200960768614,0.25953609031049296,0,60
2.6581265012009605,0.21277471249586194,0,60
2.66613290632506,0.2621634585034203,0,60
2.674139311449159,0.21148562671339033,0,60
2.6821457165732583,0.20675764326404816,0,60
2.690152121697358,0.18517763660772493,0,60
2.698158526821457,0.16404026159626586,0,60
2.706164931945556,0.16016362973394432,0,60
2.7141713370696556,0.11919674700961198,0,60
2.7221777421937547,0.1191749947889082,0,60
2.7301841473178543,0.09317394697262017,0,60
2.7381905524419534,0.04966544165032055,0,60
2.7461969575660525,0.07029197354627681,0,60
2.754203362690152,0.07026256422016351,0,60
2.762209767814251,0.04130333808836539,0,60
2.7702161729383503,0.03273256895543115,0,60
2.77822257806245,0.019466240160877946,0,60
2.786228983186549,0.02094273437610898,0,60
2.7942353883106485,0.029497735140337957,0,60
2.8022417934347477,0.01586838981873952,0,60
2.8102481985588468,-0.011709015256894743,0,60
2.8182546036829463,0.011507741912791473,0,60
2.8262610088070454,0.0018379297894869685,0,60
2.8342674139311446,0.010426487690135978,0,60
2.842273819055244,0.011643767806274186,0,60
2.8502802241793432,0.03608585664007245,0,60
2.8582866293034423,0.009265309712132491,0,60
2.866293034427542,0.0505694815875983,0,60
2.874299439551641,0.0540386861750839,0,60
2.8823058446757406,0.060005723533772176,0,60
2.8903122497998397,0.07629117578608002,0,60
2.898318654923939,0.16322545925052434,0,60
2.9063250600480384,0.13677533687449614,0,60
2.9143314651721375,0.14892799387196726,0,60
2.9223378702962366,0.1983135963471325,0,60
2.930344275420336,0.19405145543094138,0,60
2.9383506805444353,0.26300164009763305,0,60
2.946357085668535,0.27957605450023254,0,60
2.954363490792634,0.31534345057756397,0,60
2.962369895916733,0.357211825062688,0,60
2.9703763010408326,0.36590910326687487,0,60
2.9783827061649317,0.4017090223238722,0,60
2.986389111289031,0.39868031486650435,0,60
2.9943955164131304,0.48193123605242266,0,60
3.0024019215372295,0.500206352722764,0,60
3.010408326661329,0.5196424479404309,0,60
3.018414731785428,0.5957340773366431,0,60
3.0264211369095273,0.6333868481918213,0,60
3.034427542033627,0.654830594008833,0,60
3.042433947157726,0.6737187580766838,0,60
3.050440352281825,0.7420742000696785,0,60
3.0584467574059246,0.7729954624146899,0,60
3.0664531625300238,0.7650028312084681,0,60
3.074459567654123,0.8204656017082771,0,60
3.0824659727782224,0.8129819545722636,0,60
3.0904723779023215,0.8433876550091363,0,60
3.098478783026421,0.8873468062439911,0,60
3.10648518815052,0.9027165943225561,0,60
3.1144915932746193,0.9210520257818215,0,60
3.122497998398719,0.9432675773720951,0,60
3.130504403522818,0.9258381505239517,0,60
3.138510808646917,0.9669557668635607,0,60
3.1465172137710167,0.9668356832138577,0,60
3.154523618895116,0.973316744084511,0,60
3.1625300240192153,1.0165156526035892,0,60
3.1705364291433145,0.9690262350974009,0,60
3.1785428342674136,1.0130577469551905,0,60
3.186549239391513,0.9757172637172591,0,60
3.1945556445156122,1.0384424198168394,0,60
3.2025620496397114,1.0223277902444652,0,60
3.210568454763811,0.994582946294127,0,60
3.21857485988791,1.0137576017024807,0,60
3.2265812650120096,0.9460831086026237,0,60
3.2345876701361087,0.9709059376307307,0,60
3.242594075260208,0.9980118896795335,0,60
3.2506004803843074,0.9360103602798295,0,60
3.2586068855084065,0.9109924935744691,0,60
3.2666132906325056,0.92720526630114,0,60
3.274619695756605,0.8924752050017078,0,60
3.2826261008807043,0.8809826779368912,0,60
3.290632506004804,0.851097712644321,0,60
3.298638911128903,0.8079793787693692,0,60
3.306645316253002,0.8210918382794606,0,60
3.3146517213771016,0.8425448638183055,0,60
3.3226581265012007,0.7822831793082041,0,60
3.3306645316253,0.7714812169565479,0,60
3.3386709367493994,0.7533766696632527,0,60
3.3466773418734985,0.7335307740055352,0,60
3.3546837469975976,0.7447846576229917,0,60
3.362690152121697,0.6879217479959063,0,60
3.3706965572457963,0.6744465525603243,0,60
3.378702962369896,0.6802247148284831,0,60
3.386709367493995,0.6584586599122584,0,60
3.394715772618094,0.6286903411856529,0,60
3.4027221777421937,0.6275062685674374,0,60
3.4107285828662928,0.6065229616958532,0,60
3.418734987990392,0.6151127442126331,0,60
3.4267413931144914,0.558325692214282,0,60
3.4347477982385906,0.5683952112778414,0,60
3.44275420336269,0.559414357383097,0,60
3.4507606084867892,0.566366757325614,0,60
3.4587670136108883,0.5578738938034569,0,60
3.466773418734988,0.5056604481151175,0,60
3.474779823859087,0.5403193041419276,0,60
3.482786228983186,0.5394167766442901,0,60
3.4907926341072857,0.5020610044843924,0,60
3.498799039231385,0.49854348651955727,0,60
3.5068054443554844,0.49218087059649296,0,60
3.5148118494795835,0.47415010305419236,0,60
3.5228182546036826,0.4824350664472634,0,60
3.530824659727782,0.43349502657375055,0,60
3.5388310648518813,0.4519806503249904,0,60
3.5468374699759804,0.4459916004458121,0,60
3.55484387510008,0.3946187228630402,0,60
3.562850280224179,0.43484745738839276,0,60
3.5708566853482786,0.4192025821410049,0,60
3.5788630904723777,0.3830801646965913,0,60
3.586869495596477,0.386098398819346,0,60
3.5948759007205764,0.3725366961822489,0,60
3.6028823058446755,0.3620730878714693,0,60
3.6108887109687746,0.34927637851484766,0,60
3.618895116092874,0.36266902931767314,0,60
3.6269015212169733,0.33831951697768653,0,60
3.6349079263410724,0.26708341770509975,0,60
3.642914331465172,0.31421911157603305,0,60
3.650920736589271,0.24738953415516174,0,60
3.6589271417133706,0.20990750184715398,0,60
3.6669335468374697,0.20764528772877344,0,60
3.674939951961569,0.2040748376046405,0,60
3.6829463570856684,0.18907083662082294,0,60
3.6909527622097675,0.19716366705176464,0,60
3.6989591673338666,0.16179060001615572,0,60
3.706965572457966,0.14196919758143556,0,60
3.7149719775820653,0.11687946781502995,0,60
3.722978382706165,0.0961341163941024,0,60
3.730984787830264,0.09681635890651187,0,60
3.738991192954363,0.08034106187268045,0,60
3.7469975980784627,0.056291522643532675,0,60
3.755004003202562,0.029309054246035127,0,60
3.763010408326661,0.030433101004106164,0,60
3.7710168134507605,0.026702037982467057,0,60
3.7790232185748596,0.0451525902860799,0,60
3.787029623698959,0.03725066065506827,0,60
3.7950360288230582,0.014662562928144938,0,60
3.8030424339471574,0.005563626026858923,0,60
3.811048839071257,-0.013260020461493173,0,60
3.819055244195356,0.026531003206509047,0,60
3.827061649319455,-0.02398511115783294,0,60
3.8350680544435547,-0.0010495415265271892,0,60
3.843074459567654,-0.0012757791633266746,0,60
3.851080864691753,0.011843068107995146,0,60
3.8590872698158525,0.02948507326389091,0,60
3.8670936749399516,0.043966265825768694,0,60
3.875100080064051,0.050299997935261055,0,60
3.8831064851881503,0.08434950622465365,0,60
3.8911128903122494,0.06775510327080748,0,60
3.899119295436349,0.15105181369907686,0,60
3.907125700560448,0.13356602167259038,0,60
3.915132105684547,0.1275120316509184,0,60
3.9231385108086467,0.21075184612552542,0,60
3.931144915932746,0.2550969486987905,0,60
3.9391513210568454,0.23969164428976164,0,60
3.9471577261809445,0.2590377995142112,0,60
3.9551641313050436,0.2804338002627983,0,60
3.963170536429143,0.34445526274031174,0,60
3.9711769415532423,0.34438107648182786,0,60
3.9791833466773414,0.39353122885002123,0,60
3.987189751801441,0.4598325273730354,0,60
3.99519615692554,0.4602905401952159,0,60
4.00320256204964,0.5245876012202138,0,60
4.011208967173738,0.5276884095303361,0,60
4.019215372297838,0.5818582741105706,0,60
4.027221777421937,0.6183772221328835,0,60
4.035228182546037,0.6207019594420132,0,60
4.043234587670136,0.6823767535730032,0,60
4.051240992794235,0.736610018003217,0,60
4.059247397918335,0.7544158521673231,0,60
4.0672538030424334,0.7735460221093475,0,60
4.075260208166533,0.8117798549515735,0,60
4.083266613290633,0.821530433408777,0,60
4.091273018414731,0.9002416347696326,0,60
4.099279423538831,0.8848560381493692,0,60
4.10728582866293,0.9077454779750261,0,60
4.115292233787029,0.9048304814005803,0,60
4.123298638911129,0.9719414278690425,0,60
4.131305044035228,0.9408081471988347,0,60
4.139311449159327,0.9806472030076792,0,60
4.147317854283426,0.9789305357849905,0,60
4.155324259407526,1.0031419109678839,0,60
4.163330664531625,0.9788292000710235,0,60
4.171337069655724,0.982022289010144,0,60
4.179343474779824,0.9972119449993423,0,60
4.187349879903923,1.0044862713004017,0,60
4.195356285028022,0.9896907428236786,0,60
4.2033626901521215,1.0057119178665075,0,60
4.211369095276221,0.9956153674488325,0,60
4.21937550040032,1.0306648489264019,0,60
4.227381905524419,0.9464965565177998,0,60
4.235388310648519,0.9694127097870333,0,60
4.2433947157726175,0.9745564275585721,0,60
4.251401120896717,0.8917901498819989,0,60
4.259407526020817,0.9201937208799655,0,60
4.267413931144915,0.8987650311635591,0,60
4.275420336269015,0.8916369457835168,0,60
4.283426741393114,0.8679936734461365,0,60
4.291433146517213,0.8519053217777333,0,60
4.299439551641313,0.8339524867294391,0,60
4.307445956765412,0.8201581722762324,0,60
4.315452361889512,0.7681362251225502,0,60
4.32345876701361,0.7853420682075506,0,60
4.33146517213771,0.7872289084536785,0,60
4.3394715772618095,0.7277689862502483,0,60
4.347477982385908,0.7266921511985871,0,60
4.355484387510008,0.6945915531219858,0,60
4.363490792634107,0.7257639818017603,0,60
4.371497197758206,0.6538051095098782,0,60
4.379503602882306,0.6662867672015438,0,60
4.387510008006405,0.6869217392556727,0,60
4.395516413130504,0.654978857275975,0,60
4.403522818254603,0.6154263542831966,0,60
4.411529223378703,0.593741406900815,0,60
4.419535628502802,0.5843327505426343,0,60
4.427542033626901,0.5590791770367153,0,60
4.435548438751001,0.5652690858355393,0,60
4.443554843875099,0.567373424246665,0,60
4.451561248999199,0.5775347181576169,0,60
4.4595676541232985,0.5719861298964125,0,60
4.467574059247398,0.510981423343174,0,60
4.475580464371497,0.5379835960162299,0,60
4.483586869495596,0.5743830531664247,0,60
4.491593274619696,0.47338142004410105,0,60
4.4995996797437945,0.5342177439642819,0,60
4.507606084867894,0.49949589925426546,0,60
4.515612489991994,0.48326745370351576,0,60
4.523618895116092,0.4431084815235694,0,60
4.531625300240192,0.45598865846970565,0,60
4.539631705364291,0.46321370980440113,0,60
4.54763811048839,0.4463740579981832,0,60
4.55564451561249,0.42327382158902394,0,60
4.563650920736589,0.42235961330474586,0,60
4.571657325860688,0.38638027497109667,0,60
4.579663730984787,0.410517842992467,0,60
4.587670136108887,0.3867315491520233,0,60
4.5956765412329865,0.3693149237194091,0,60
4.603682946357085,0.34997404687792083,0,60
4.611689351481185,0.3401342604306294,0,60
4.619695756605284,0.34854946056080205,0,60
4.627702161729383,0.32581909598857123,0,60
4.6357085668534825,0.29049961058905316,0,60
4.643714971977582,0.27416043685597136,0,60
4.651721377101681,0.29972769298558954,0,60
4.65972778222578,0.26134970824697895,0,60
4.66773418734988,0.20945628077309156,0,60
4.6757405924739786,0.1960652504769699,0,60
4.683746997598078,0.18034171337315621,0,60
4.691753402722178,0.18773611102435472,0,60
4.699759807846276,0.18445623045306855,0,60
4.707766212970376,0.14283389430517224,0,60
4.7157726180944755,0.13003308143884545,0,60
4.723779023218574,0.1177865151684653,0,60
4.731785428342674,0.04949243997639785,0,60
4.739791833466773,0.08968768055235976,0,60
4.747798238590873,0.05418677836520894,0,60
4.7558046437149715,0.0008088178350466949,0,60
4.763811048839071,0.05081646981162581,0,60
4.771817453963171,-0.005847186768984082,0,60
4.779823859087269,-0.016758431781310326,0,60
4.787830264211369,-0.01967580181019036,0,60
4.795836669335468,0.006997314043463164,0,60
4.803843074459567,-0.029958549546194164,0,60
4.811849479583667,0.01092414200737334,0,60
4.819855884707766,0.01691442726141395,0,60
4.827862289831865,0.02016797871723431,0,60
4.835868694955964,0.015245840463017173,0,60
4.843875100080064,0.043157879881860116,0,60
4.851881505204163,0.008644390409895682,0,60
4.859887910328262,0.025054322692652398,0,60
4.867894315452362,0.029295758872356047,0,60
4.87590072057646,0.021235500150391794,0,60
4.88390712570056,0.07890093590175973,0,60
4.8919135308246595,0.08030239402880807,0,60
4.899919935948759,0.08787495491768074,0,60
4.907926341072858,0.13751767394158815,0,60
4.915932746196957,0.15722069101805203,0,60
4.923939151321057,0.18619240873484347,0,60
4.9319455564451555,0.23483955265178152,0,60
4.939951961569255,0.2821927879360732,0,60
4.947958366693355,0.30262863225524217,0,60
4.955964771817453,0.3542398103761279,0,60
4.963971176941553,0.35232007958916856,0,60
4.971977582065652,0.3605536183643078,0,60
4.979983987189751,0.43066743864608714,0,60
4.987990392313851,0.4492370472240454,0,60
4.99599679743795,0.46328914082994394,0,60
5.004003202562049,0.5864759820939319,0,60
5.0120096076861484,0.5428460457603932,0,60
5.020016012810248,0.6061034621495972,0,60
5.028022417934348,0.5991552620478485,0,60
5.036028823058446,0.6407555768379417,0,60
5.044035228182546,0.6918347237644171,0,60
5.052041633306645,0.7313112865731587,0,60
5.060048038430744,0.7549521195681017,0,60
5.068054443554844,0.7885060705774645,0,60
5.076060848678943,0.8075661972286385,0,60
5.084067253803042,0.82959850447355,0,60
5.092073658927141,0.8528262701295843,0,60
5.100080064051241,0.8863605196320791,0,60
5.10808646917534,0.9083317395635606,0,60
5.116092874299439,0.898807371907028,0,60
5.124099279423539,0.9577248734863569,0,60
5.132105684547637,0.9262361655602518,0,60
5.140112089671737,0.9922397737714813,0,60
5.1481184947958365,0.9795355399382003,0,60
5.156124899919935,1.0219965316446025,0,60
5.164131305044035,0.9823443668604622,0,60
5.172137710168134,0.958391932979021,0,60
